Startpoint	Solution
95.8125316016	56.8663742941
87.5058810971	59.1423074954
94.074092128	55.2004839528
95.3496034882	56.2624251265
90.5998946697	57.7426701899
91.5177190061	60.0671397016
83.8815188768	54.775522588
95.3447133572	57.668105912
89.0960841361	54.5045253332
99.5108355981	50.0242017474
89.8832769674	58.8846751087
88.3400181432	55.474870312
94.0042470709	55.2040680115
88.4768667909	54.4265573368
92.691195827	60.111935965
