Startpoint	Solution
98.3994259149	96.3463065925
98.4485718745	96.4582823587
98.4301363878	96.4494327044
98.4485718745	96.5173215816
98.5162277825	96.6474626134
98.4577922078	96.1758965601
98.5993872319	96.9475269743
98.4977669509	96.1583023355
98.682687193	96.2962962963
98.5808952238	96.1231331911
