Startpoint	Solution
99.5787783563	88.5965675599
99.8806402541	90.9954013255
99.6295106346	92.2826159045
99.6712137651	89.9507900968
99.7830088641	89.5470002653
99.8917267612	92.3432307292
99.831727227	93.0921653041
99.6280290681	90.407402829
99.7246242182	93.9359261595
99.8295601401	89.1704475078
