Startpoint	Solution
96.08815427	76.8620537682
95.4570333881	75.4978354978
96.94274597	80.4799261652
95.6140350877	75.1400258509
94.1176470588	73.7420718816
94.6796959826	72.1555647497
98.6425339367	74.6575342466
97.7030812325	72.5457570715
91.9831223629	75.9581881533
97.8126752664	71.6810521989
